text,label,timestamp
THE STONES WERE A GREAT BAND AND ALMOST AS GOOS AS THE BEATLES.ALL THEIR ALBUMS INCLUDING THIS ONE ARE CLASSICS.IGNORE THE ONE STAR REVIEWS AND BUY THIS ONE.,positive,2025-02-17 18:00:00
"I eagerly awaited the coming of this book but after reading it I am sorry I wasted my time. There were so many chances for drama that were missed, so many segments that did nothing to advance the story. What little bit of action that did happen was so weak that is wasn't even action! It seemed to me this book was just a comercial for the next book. The first 4 books are well worth a second read, but this one should be forgotten.",negative,2025-02-17 19:00:00
I'm sorry to say I read about half of it until I gave up and skipped to the end and partially read the last chapter.I dont know what it was about the book that just didn't keep me hooked. Thankfully I got it from the library so it didn't cost me anything.Hopefully Sigaloff's next book will entertain me more.,negative,2025-02-17 20:00:00
If you haven't had the chance to see it then trust me and please buy it! Laughs are assured!!,positive,2025-02-17 21:00:00
"The book is not bad. The most valuable sections of this book include topics of Structure-Process-Outcome (sometimes), cognitive learning, values, culture, goals, working with tools, and communication. The diagrams and tables in this book are almost not helpful at all; sometimes you wonder if diagrams like figure 1-3 on page 23 is downright necessary to have there. I felt like parts four and five of the book really dragged on unnecessarily, especially the chapter on organizational engineering. It",negative,2025-02-17 21:00:00
"We have tried several brands of diapers and definitely prefer Pampers for our son. They fit him best and we very rarely have ""explosions."" This box is a great value.",positive,2025-02-17 22:00:00
"The word ""robot"" comes from the Czech word ""robota,"" which in English means ""corvee,"" the obliged labor or servitude that vassals (such as serfs or peasants) had to perform on the lords' estates.",positive,2025-02-17 23:00:00
"I bought this to replace the 'fish' that my dog loved and we lost in the woods. I was excited about the 'turtle'. When it arrived it is tiny! My mistake as it clearly states it is for small dog. My 70# lab does love it still. I wish the 'turtle' came in a size for a large dog. Overall, it is a sturdy toy, my dog can break any squeaker but he does not destroy these, very strong/sturdy.",positive,2025-02-17 23:00:00
I have all the Batman Series of movies and am a comic book fan from way back. I wanted the new take on the character. The movie doesn't disappoint. It goes back and gives a new look at the beginning of the man becoming the character. The cast is well developed as the story progresses and it is a joy to watch the film. This is a more serious Batman than some of the other incarntions. The action is fast and cast is great. I will enjoy this movie over and over.,positive,2025-02-18 00:00:00
Older book with new foreword. Personal discription of life in convent by well-known religious author.,positive,2025-02-18 01:00:00
"Really opened my eyes on the myths,misconceptions and superstitions.Silver made me smile more than once. I plan on reading it again.VERY informative. Also recommended reading is Silver's To Stir A Magick Cauldron and To Ride A Silver Broomstick. Check out author Yasmine Galenorn also!",positive,2025-02-18 02:00:00
Got it as a gift for one who loves this writer. He enjoyed it very much.,positive,2025-02-18 02:00:00
When Danny Devito's plays Larry Garfield he is like Taxi's Louie De Palma of Wall Street.,negative,2025-02-18 03:00:00
"I threw this book in the trash, I was so very disappointed. Characters are flat, story lines are absurd........why would I be interested in a stepmother sleeping with her stepson after the funeral of her husband? All of you who seem to love this author, switch to Elizabeth Berg.....superior author and stories with depth.",negative,2025-02-18 04:00:00
I am absolutely appalled and saddened to see a book with this title.I've been lost in the 'Alzheimer' labyrinth for the past decade.I have no need for a condescending book of this ilk.The title alone makes me want to vomit.Shame on the authors and anyone associated with it.Alzheimer's Disease is too complex a disease for a 'Dummies' manual.This deeply disturbs me.~m,negative,2025-02-18 04:00:00
"A friend recommended this product to flatten the tummy for great look in a dress. I brought a medium according to the measurement guide lines but I needed a small. It was extremely difficult to put on so I needed assistance. Once it was on I was still able to contract my core, which meant that I needed a smaller size. I believe it is because my waist sits high on my torso. Other then that this is great buy.",positive,2025-02-18 05:00:00
"Something Wicked This Way Comes was a very interesting read for me. I don't think I've ever read a book quite like this before (this is my first Bradbury novel).The novel itself it beautifully written--at times, almost magical. Bradbury's prose is more along the lines of poetry at many points. This is a positive and also a negative. On the positive side, I think it adds an eeriness to the story. On the negative side, if you aren't used to reading this style of storytelling, it could very well hi",positive,2025-02-18 06:00:00
